N,P,K,temperature,humidity,ph,labels
127,33,17,22.72767171,77.07598065,6.006085786,cotton
123,33,16,22.45145981,76.25674874,7.432043735,cotton
132,60,40,23.04920461,75.53835214,6.498052108,cotton
100,30,28,25.29250148,75.66653335,6.205263534,cotton
101,53,37,22.95604064,82.33733678,6.360812227,cotton
119,50,36,22.80213132,84.14668447,7.046607434,cotton
117,37,19,23.54234715,75.98203329,7.947011366,cotton
118,57,12,24.41212325,80.80343786,6.281913858,cotton
109,42,32,22.94276687,75.37170612,6.114525877,cotton
100,50,15,25.53676123,81.13668716,6.753978061,cotton
115,20,4,25.32023717,81.79475917,7.425041316,cotton
105,54,8,22.426733,81.53480799,6.745104394,cotton
139,53,5,25.78544484,75.00539324,7.641116569,cotton
123,41,7,25.68959532,77.90621048,6.470135478,cotton
140,41,25,22.14593688,82.8597549,7.091992365,cotton
100,29,35,25.07278712,82.50257909,6.520403794,cotton
112,41,32,22.21506982,76.17851932,6.127939628,cotton
133,59,21,23.9643129,76.59175937,7.994679507,cotton
108,36,7,25.40059227,76.53237965,7.524707577,cotton
128,59,36,23.7805123,83.03878838,7.827877818,cotton
131,46,5,24.16402322,76.7433897,6.436691764,cotton
140,42,1,25.31468463,77.91757121,5.907930899,cotton
118,53,11,22.60361557,80.3509046,6.135025006,cotton
130,43,13,22.9535715,78.71555832,6.044556594,cotton
133,21,12,22.74446976,80.41198458,7.59781958,cotton
110,58,37,23.80834611,83.91902605,6.691268104,cotton
121,29,13,25.46228792,81.56641891,6.175492306,cotton
126,59,18,25.96779712,81.97904282,7.272316209,cotton
108,56,0,25.5308271,80.04662756,5.801047545,cotton
100,26,19,24.43847399,81.69801729,6.757457943,cotton
116,54,28,23.03887865,76.47039772,6.983395573,cotton
102,43,10,23.51308653,76.72621429,7.976889498,cotton
117,54,8,22.75805656,76.75768356,6.558902588,cotton
137,47,8,24.71252544,77.7293114,7.979090365,cotton
131,27,6,23.45969093,82.44777468,7.903528673,cotton
107,60,9,25.5503704,77.85055621,6.73210948,cotton
126,48,3,22.08458267,82.82904143,6.691690476,cotton
119,49,35,24.68854799,78.51206972,7.839849298,cotton
139,33,1,25.84997269,84.16855231,6.61448588,cotton
119,49,11,22.46054478,75.40989245,7.456971816,cotton
138,33,38,23.65629976,77.52425987,7.2942193,cotton
123,48,0,22.00817088,81.83896111,7.762647875,cotton
116,45,7,24.32630461,80.13456404,6.363406102,cotton
139,42,21,22.92360984,82.68738535,7.63737841,cotton
115,25,36,23.43821725,78.63388824,6.200671976,cotton
113,23,25,22.10718988,78.58320116,6.364729934,cotton
139,53,18,23.03814028,76.11021529,6.913678684,cotton
122,48,31,24.54795322,75.39752705,7.766259769,cotton
137,48,31,23.73868041,75.77503808,7.55606399,cotton
116,48,21,22.31871914,83.86129998,7.288377241,cotton
77,55,55,25.52468965,72.24850829,6.002524871,jute
98,58,59,26.59104992,82.94164078,6.033485257,jute
67,59,32,25.29781791,86.8870535,7.121933579,jute
83,60,55,25.72100868,88.16513579,6.207459637,jute
75,55,56,23.58419277,72.00460848,6.090060478,jute
74,48,38,25.31042337,72.01364411,6.346715209,jute
93,46,26,23.41798979,85.08640476,6.661957897,jute
73,28,55,24.35564134,88.80391021,6.176860192,jute
65,22,25,26.284017,75.14640198,7.251847296,jute
70,60,45,25.13842773,83.12053888,6.386259978,jute
87,34,60,24.88692811,71.91711523,7.319735475,jute
83,32,27,25.75734909,88.36668522,6.025028997,jute
74,59,31,23.12844351,74.68322732,6.344751947,jute
93,24,52,24.9949957,88.95692783,7.02777956,jute
65,44,40,25.21622704,70.88259632,7.299304715,jute
72,27,26,24.39736241,79.26861738,7.014063944,jute
86,55,40,23.31410442,71.4509053,7.488014404,jute
74,49,42,25.72668885,81.86171563,6.626503893,jute
80,60,38,26.96656378,78.21047693,6.239011,jute
90,40,22,23.70467146,74.63745355,6.742688094,jute
61,27,53,24.90075709,73.84186449,6.588017308,jute
73,42,43,23.39605743,72.60512854,7.097586415,jute
80,35,41,26.8748389,79.78725152,6.956682743,jute
67,39,50,23.1426498,74.99739774,7.380396262,jute
79,33,28,24.29496635,77.62976013,6.176618831,jute
67,24,54,24.39459498,89.89106506,6.551130445,jute
68,58,24,25.7629429,80.76238215,6.427726565,jute
93,20,35,25.4879684,84.48235878,6.740947635,jute
90,24,34,25.37122686,76.2403666,6.130136384,jute
67,32,26,26.21312799,81.70476368,6.667633355,jute
68,36,57,24.30748599,78.54340987,6.186814392,jute
90,46,39,23.76554749,87.98329901,6.334837865,jute
89,36,49,24.79853023,78.53037059,7.16214284,jute
92,60,36,23.20683504,74.09956958,7.422318499,jute
81,30,40,23.66805429,70.89000744,6.768001309,jute
73,60,46,25.12417673,85.72530641,6.348441469,jute
91,56,30,23.89069041,83.46409075,6.097294061,jute
91,47,46,23.09433785,81.45139295,6.14132902,jute
81,40,52,24.21744605,82.85284045,7.479248124,jute
84,29,46,24.06475727,71.31342851,6.509174789,jute
79,26,59,24.85441411,74.4407048,6.57256106,jute
85,46,59,26.41915161,76.85691248,7.165696848,jute
73,43,60,24.89326318,77.01222585,7.207457208,jute
84,56,21,23.25583402,82.7015932,7.124333547,jute
76,43,53,24.7634518,87.06071115,6.463538707,jute
97,27,28,24.97042599,78.62697699,6.856833064,jute
79,42,32,26.12797248,80.49172597,7.132389299,jute
60,58,57,25.97825807,81.65769588,6.235357638,jute
97,32,20,26.2830571,73.35763537,6.704273839,jute
87,35,57,26.38905406,83.31240346,7.433313409,jute
99,32,50,25.2746335,73.7459581,6.109478059,jute
61,48,46,23.09499564,78.45959697,7.095413294,jute
70,33,55,25.79351957,81.76904006,6.352076783,jute
67,25,22,23.17403323,87.88255345,6.658769991,jute
95,56,49,25.63215038,79.95150917,7.051822472,jute
83,47,50,25.848795,87.81661683,7.333143205,jute
93,35,29,26.56767277,80.90424543,6.352771037,jute
76,44,28,26.24532085,72.97198375,7.124050134,jute
99,57,35,26.91515043,73.19897535,6.998787171,jute
90,37,37,24.36972377,82.11319791,6.537914958,jute
70,27,31,25.71901283,79.15532398,7.171054239,jute
82,51,41,25.01157559,88.3313023,7.228268228,jute
89,44,33,25.40785911,76.44048625,7.319952206,jute
67,42,34,23.28081,74.27607475,6.613341343,jute
94,21,22,23.98651719,82.09053379,6.096838784,jute
90,35,22,24.48556447,83.20630007,6.132570523,jute
69,57,53,25.86705009,84.09985284,7.36008498,jute
100,36,53,23.5643831,79.46283115,7.321619041,jute
92,60,48,24.2248758,74.89465426,7.175170657,jute
64,53,21,25.49386782,86.97061481,7.299076163,jute
76,49,25,24.97178693,79.47557931,6.842966479,jute
64,50,43,24.80624984,82.09281674,6.356295568,jute
82,46,26,23.16814977,76.66724969,6.508342839,jute
72,23,38,24.25133493,89.86454053,7.098227926,jute
100,28,59,26.58361011,78.00774772,6.310699968,jute
85,39,22,26.82489244,78.20392774,7.093328631,jute
67,24,55,25.49674786,81.13449097,6.691074249,jute
64,34,39,24.09874353,80.57226761,6.187746776,jute
93,44,48,23.18866654,86.20899734,6.491506245,jute
67,21,30,26.24347471,78.51063754,6.855362875,jute
89,38,21,23.75091572,71.14782585,7.124571593,jute
82,58,52,26.13871511,79.1188943,6.067302109,jute
93,55,23,26.14576648,71.23690851,6.432051512,jute
99,41,20,26.91643698,73.48655995,6.253408852,jute
92,51,55,26.5232969,77.17331847,7.287318723,jute
94,50,27,23.81579631,80.94023552,7.161865733,jute
82,54,44,26.50838667,86.84264005,6.065898283,jute
70,20,28,26.63952463,70.95705996,7.311077075,jute
79,20,52,23.3250131,79.79609448,6.581693772,jute
90,29,34,26.47549543,73.96164569,6.732826127,jute
76,36,48,23.78756036,74.36794079,6.014572075,jute
73,42,28,25.49941707,75.99987588,6.663559451,jute
61,44,51,23.24925555,73.65346838,6.434610995,jute
70,29,20,26.98582182,89.05587886,7.432768147,jute
61,43,44,23.61475336,86.14290267,6.987332927,jute
69,44,47,23.87484465,86.79261344,6.718725189,jute
75,45,56,23.92887902,88.07112278,6.880204617,jute
61,56,32,24.81441246,81.68688879,6.86106911,jute
100,41,57,24.44743944,82.286484,6.7693455,jute
99,49,52,26.57421679,73.81994896,7.26158085,jute
114,21,23,26.33377983,57.36469955,7.261313694,coffee
90,10,33,26.45288458,55.32222678,7.235070264,coffee
114,4,38,25.70822684,52.88667115,7.18915558,coffee
87,29,12,24.12832546,56.18107663,6.431899748,coffee
97,35,44,23.44372334,60.39523266,6.42321105,coffee
88,26,41,23.4123707,52.26994674,6.869720196,coffee
89,17,27,23.05951896,50.40609436,6.973839707,coffee
87,12,17,23.07895447,63.65861483,7.184801627,coffee
84,29,31,27.6496114,51.11044023,6.351823783,coffee
120,36,45,25.46743689,69.35161206,6.392048018,coffee
116,19,28,26.7350622,55.55164819,6.119892347,coffee
99,6,25,26.20811417,52.50987966,6.910823945,coffee
109,2,35,27.0424167,57.27927475,6.501157208,coffee
98,2,17,24.65090184,51.93952357,7.027585559,coffee
114,31,38,27.35152643,55.99375012,7.13411409,coffee
114,30,16,25.17787724,62.26244581,6.647765997,coffee
117,18,37,23.11438731,68.00096043,6.703270635,coffee
107,5,17,27.22783677,52.95261751,7.493191968,coffee
88,2,27,23.26316991,60.5160021,6.724688503,coffee
91,9,24,25.234661,57.53161469,6.043485685,coffee
82,37,25,25.59535262,57.72920846,7.101661011,coffee
119,20,14,25.5674832,60.49244602,7.466900683,coffee
118,24,26,25.67324193,51.29043632,6.877799264,coffee
105,30,28,24.40726724,62.65692638,6.410992833,coffee
89,36,38,23.69287069,66.76090123,7.393825704,coffee
107,32,25,24.53460016,66.99765375,7.482414225,coffee
91,25,32,27.13140403,52.89368299,6.081172981,coffee
80,35,42,27.56088634,68.49299897,6.516312148,coffee
87,17,49,23.59302313,55.27564977,6.043330951,coffee
107,28,46,23.17714381,52.13864034,6.959404135,coffee
115,14,25,24.71384065,51.29142534,7.238109556,coffee
80,34,21,24.38534644,64.72543073,7.234258375,coffee
99,22,20,27.15998538,51.59100753,6.691541233,coffee
118,38,36,26.53543168,67.09608099,6.809593554,coffee
112,39,44,27.01207284,60.76645256,6.485761419,coffee
92,2,15,27.55906475,58.45742907,6.784460602,coffee
112,12,44,23.32293161,53.00366334,7.167092586,coffee
112,0,14,24.23850608,54.30329632,6.73410539,coffee
93,20,15,23.42611644,64.10651528,6.779984384,coffee
113,33,12,26.02241444,55.83288958,7.277422738,coffee
120,39,44,24.83846178,56.7685316,7.21270048,coffee
107,28,14,26.24092174,65.64381357,7.487266991,coffee
109,36,19,24.43011925,66.02411187,7.231166546,coffee
112,18,44,26.00373964,62.1445102,6.559817161,coffee
119,11,40,26.22367404,62.26594559,6.979590627,coffee
110,15,31,27.09617155,63.55324262,6.779230041,coffee
114,19,16,25.64004392,61.03273481,6.217974349,coffee
106,1,17,27.74576987,54.36976075,7.205078785,coffee
97,0,36,26.24928198,54.28617819,6.854011265,coffee
107,31,47,26.67377159,52.24226285,6.246872394,coffee
92,35,29,27.10210397,55.7497332,6.911066044,coffee
110,9,14,27.62975458,61.26002598,6.777417989,coffee
87,21,17,27.5364547,55.51673151,6.273741983,coffee
96,39,24,23.56960509,50.56339727,6.906124587,coffee
96,24,48,24.99451759,57.93250202,7.162802357,coffee
107,24,24,27.56441788,54.41094079,6.955787351,coffee
107,12,47,23.98143338,61.10935084,6.971963169,coffee
115,5,35,24.22984659,67.37768353,6.840927967,coffee
112,33,41,25.60153969,68.66257977,6.536676653,coffee
94,30,45,24.31274458,53.57285558,6.089443603,coffee
80,13,32,26.36629861,52.25738495,7.456460375,coffee
85,5,22,26.5602777,57.1621814,6.759211911,coffee
92,28,11,26.35034208,58.50650238,7.460174812,coffee
110,39,32,25.20406808,57.88370456,6.652642579,coffee
113,14,31,23.35723208,55.18792166,6.026287448,coffee
114,34,38,23.60567546,59.68849145,6.074190142,coffee
114,5,46,24.18471151,69.94807345,7.045543056,coffee
81,14,44,26.44414097,53.83876189,6.993236001,coffee
86,1,23,26.12492233,63.37479229,6.726528895,coffee
108,33,13,27.77363343,64.47858698,6.937352845,coffee
117,14,41,25.55656667,62.67087838,7.27905689,coffee
85,19,43,27.92374437,67.96910852,7.079850922,coffee
80,4,47,26.05968403,52.31098539,6.136286518,coffee
95,4,45,26.35770906,64.57578034,6.505203696,coffee
112,19,40,24.91370487,54.15319242,7.042089492,coffee
92,39,42,27.31317116,68.4233391,6.348337519,coffee
89,19,28,26.1387869,52.26311691,7.432322234,coffee
119,24,41,23.1069385,67.06230539,6.787658922,coffee
89,38,47,23.52648086,68.44030686,6.743417121,coffee
83,11,43,25.11711046,68.48030408,7.00733163,coffee
97,20,35,24.02952505,58.84880599,7.303033217,coffee
88,16,42,26.70897548,69.71184111,6.861235184,coffee
115,8,31,26.71717393,50.50148528,7.131435858,coffee
112,24,48,24.59245684,56.46829641,7.288211994,coffee
93,31,19,27.51006055,50.66687215,6.983732393,coffee
99,23,44,27.57847581,58.52534263,6.172090205,coffee
80,9,32,26.65069302,57.56695719,6.35118177,coffee
110,30,47,26.97251562,62.0183627,6.908671379,coffee
106,37,39,23.17124551,52.97841162,6.766184468,coffee
119,8,17,23.52652084,65.44340921,6.392791654,coffee
119,8,45,27.30901814,55.196224,6.348316257,coffee
107,22,34,27.54823036,62.88179198,6.123796057,coffee
91,34,44,25.627355,57.04151119,7.428523634,coffee
109,22,30,23.29250318,50.04557009,6.020947179,coffee
95,30,38,24.91461008,53.74144743,6.334610249,coffee
97,1,30,26.77463708,66.4132686,6.78006386,coffee
86,39,43,27.41711238,56.63636248,6.086922359,coffee
109,16,35,24.13179691,67.22512329,6.362607851,coffee
112,26,46,26.2724184,52.12739421,6.758792552,coffee
107,19,21,23.60301571,60.39647474,6.779832611,coffee
